ticker,entry_price,exit_price,quantity,pnl,pnl_pct,reason,entry_time,exit_time,peak_profit_pct,tier,scales_done,path,scale_profile
TDIC,2.95,2.94,10,-0.1,-0.34,STOCHK_TIER1,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
AMBO,2.32,2.29,10,-0.3,-1.29,STOCHK_TIER1,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
TDIC,2.95,3.06,4,0.91,3.08,EOD_CLOSE,08:58:55 AM ET,08:58:55 AM ET,4.41,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
VIVO,4.33,4.2650500000000005,10,-0.65,-1.5,HARD_STOP,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
VIVO,4.2637,4.3,5,0.66,1.55,STOCHK_TIER2,08:58:55 AM ET,08:58:55 AM ET,2.26,2,PCT2,P4_BURST,NORMAL
VIVO,4.25,4.2743,5,0.57,1.35,STOCHK_TIER2,08:58:55 AM ET,08:58:55 AM ET,2.13,2,PCT2,P4_BURST,NORMAL
VIVO,4.2595,4.21,10,-0.5,-1.16,STOCHK_TIER1,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
VIVO,4.23,4.22,10,-0.1,-0.24,STOCHK_TIER1,08:58:55 AM ET,08:58:55 AM ET,0.47,1,,P4_BURST,NORMAL
VIVO,4.24,4.1764,10,-0.64,-1.5,HARD_STOP,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
AMBO,2.31,2.35,3,1.03,4.46,FLOOR_BREACH,08:58:55 AM ET,08:58:55 AM ET,5.63,3,FAST4,P4_BURST,NORMAL
VIVO,4.19,4.385,4,1.43,3.41,MACD_BEAR_T3,08:58:55 AM ET,08:58:55 AM ET,5.01,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
VIVO,4.405,4.338925000000001,10,-0.66,-1.5,HARD_STOP,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
VIVO,4.3612,4.3,10,-0.61,-1.4,STOCHK_TIER1,08:58:55 AM ET,08:58:55 AM ET,0.66,1,,P4_BURST,NORMAL
AMBO,2.46,2.4231,10,-0.37,-1.5,HARD_STOP,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
VIVO,4.17,4.23,5,1.0,2.4,FLOOR_BREACH,08:58:55 AM ET,08:58:55 AM ET,3.36,3,PCT2,P4_BURST,NORMAL
AMBO,2.46,2.4231,10,-0.37,-1.5,HARD_STOP,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
VIVO,4.332,4.27,10,-0.62,-1.43,STOCHK_TIER1,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
AMBO,2.45,2.41325,10,-0.37,-1.5,HARD_STOP,08:58:55 AM ET,08:58:55 AM ET,0.0,1,,P4_BURST,NORMAL
VIVO,4.3378,4.35,5,0.52,1.2,FLOOR_BREACH,08:58:55 AM ET,08:58:55 AM ET,3.51,3,PCT2,P4_BURST,NORMAL
VIVO,4.45,4.4414,10,-0.09,-0.19,STOCHK_TIER1,08:58:56 AM ET,08:58:56 AM ET,0.0,1,,P4_BURST,NORMAL
VIVO,4.4803,4.4801,10,-0.0,-0.0,STOCHK_TIER1,08:58:56 AM ET,08:58:56 AM ET,0.0,1,,P4_BURST,NORMAL
AMBO,2.41,2.38,4,0.33,1.37,FLOOR_BREACH,08:58:56 AM ET,08:58:56 AM ET,4.15,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
VIVO,4.47,4.63,4,1.47,3.28,FLOOR_BREACH,08:58:56 AM ET,08:58:56 AM ET,5.15,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
VIVO,4.62,4.61,10,-0.1,-0.22,STOCHK_TIER1,08:58:56 AM ET,08:58:56 AM ET,0.0,1,,P4_BURST,NORMAL
VIVO,4.69,4.64,10,-0.5,-1.07,STOCHK_TIER1,08:58:56 AM ET,08:58:56 AM ET,0.0,1,,P4_BURST,NORMAL
VIVO,4.68,4.61,10,-0.7,-1.5,STOCHK_TIER1,08:58:56 AM ET,08:58:56 AM ET,0.64,1,,P4_BURST,NORMAL
AMBO,2.35,2.33,10,-0.2,-0.85,STOCHK_TIER1,08:58:56 AM ET,08:58:56 AM ET,0.0,1,,P4_BURST,NORMAL
AMBO,2.18,2.1473,10,-0.33,-1.5,HARD_STOP,08:58:56 AM ET,08:58:57 AM ET,1.38,2,,P4_BURST,NORMAL
WOK,2.33,2.52,3,1.41,6.05,FLOOR_BREACH,08:58:57 AM ET,08:58:57 AM ET,9.88,3,FAST4,P4_BURST,NORMAL
WOK,2.4398,2.4302,10,-0.1,-0.39,FLOOR_BREACH,08:58:57 AM ET,08:58:57 AM ET,1.65,2,,P4_BURST,NORMAL
WOK,1.5475,1.5242875,10,-0.23,-1.5,HARD_STOP,08:58:57 AM ET,08:58:57 AM ET,0.0,1,,P4_BURST,NORMAL
WOK,1.14,1.1228999999999998,3,0.65,5.69,HARD_STOP,08:58:57 AM ET,08:58:57 AM ET,14.91,3,FAST4,P4_BURST,NORMAL
WOK,1.32,1.3002,10,-0.2,-1.5,HARD_STOP,08:58:57 AM ET,08:58:57 AM ET,0.0,1,,P4_BURST,NORMAL
WOK,1.3,1.3,5,0.25,1.92,FLOOR_BREACH,08:58:57 AM ET,08:58:57 AM ET,3.85,3,PCT2,P4_BURST,NORMAL
WOK,1.2601,1.2411984999999999,10,-0.19,-1.5,HARD_STOP,08:58:57 AM ET,08:58:57 AM ET,0.0,1,,P4_BURST,NORMAL
WOK,1.1865,1.1687025000000002,10,-0.18,-1.5,HARD_STOP,08:58:57 AM ET,08:58:57 AM ET,0.0,1,,P4_BURST,NORMAL
WOK,1.1399,1.1228015,10,-0.17,-1.5,HARD_STOP,08:58:57 AM ET,08:58:57 AM ET,0.0,1,,P4_BURST,NORMAL
WOK,1.15,1.13275,5,0.06,0.55,HARD_STOP,08:58:57 AM ET,08:58:57 AM ET,3.17,3,PCT2,P4_BURST,NORMAL
AEHL,4.809,4.82,5,1.01,2.1,FLOOR_BREACH,08:58:58 AM ET,08:58:58 AM ET,3.97,3,PCT2,P4_BURST,NORMAL
AIIO,4.65,4.58025,10,-0.7,-1.5,HARD_STOP,08:58:58 AM ET,08:58:58 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.4704,1.4483439999999999,10,-0.22,-1.5,HARD_STOP,08:58:58 AM ET,08:58:58 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,4.0865,4.11,5,0.64,1.57,STOCHK_TIER2,08:58:58 AM ET,08:58:58 AM ET,2.56,2,PCT2,P4_BURST,NORMAL
AIIO,4.03,3.9695500000000004,10,-0.6,-1.5,HARD_STOP,08:58:58 AM ET,08:58:58 AM ET,1.73,2,,P4_BURST,NORMAL
BZFD,1.4601,1.47,5,0.2,1.36,STOCHK_TIER2,08:58:58 AM ET,08:58:58 AM ET,2.05,2,PCT2,P4_BURST,NORMAL
BZFD,1.515,1.4922749999999998,10,-0.23,-1.5,HARD_STOP,08:58:58 AM ET,08:58:58 AM ET,0.98,1,,P4_BURST,NORMAL
AIIO,4.05,4.08,5,0.6,1.48,STOCHK_TIER2,08:58:58 AM ET,08:58:58 AM ET,2.97,2,PCT2,P4_BURST,NORMAL
BZFD,1.4998,1.477303,10,-0.22,-1.5,HARD_STOP,08:58:58 AM ET,08:58:58 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,4.16,4.4201,4,1.67,4.01,FLOOR_BREACH,08:58:58 AM ET,08:58:59 AM ET,8.89,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
BZFD,1.48,1.4578,10,-0.22,-1.5,HARD_STOP,08:58:59 AM ET,08:58:59 AM ET,0.0,1,,P4_BURST,NORMAL
AIIO,4.2,4.19,10,-0.1,-0.24,FLOOR_BREACH,08:58:59 AM ET,08:58:59 AM ET,1.45,2,,P4_BURST,NORMAL
AIIO,4.2803,4.26,10,-0.2,-0.47,FLOOR_BREACH,08:58:59 AM ET,08:58:59 AM ET,1.63,2,,P4_BURST,NORMAL
BZFD,1.4609,1.4513,10,-0.1,-0.66,FLOOR_BREACH,08:58:59 AM ET,08:58:59 AM ET,1.07,2,,P4_BURST,NORMAL
AIIO,4.275,4.25,10,-0.25,-0.58,STOCHK_TIER1,08:58:59 AM ET,08:58:59 AM ET,0.14,1,,P4_BURST,NORMAL
BZFD,1.49,1.52,4,0.37,2.51,FLOOR_BREACH,08:58:59 AM ET,08:58:59 AM ET,4.03,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
BZFD,1.48,1.49,10,0.1,0.68,STOCHK_TIER2,08:58:59 AM ET,08:58:59 AM ET,1.35,2,,P4_BURST,NORMAL
BZFD,1.52,1.4972,10,-0.23,-1.5,HARD_STOP,08:58:59 AM ET,08:58:59 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.6635,1.76,4,0.76,4.54,FLOOR_BREACH,08:58:59 AM ET,08:58:59 AM ET,8.81,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
BZFD,1.79,1.76315,10,-0.27,-1.5,HARD_STOP,08:58:59 AM ET,08:58:59 AM ET,1.7,2,,P4_BURST,NORMAL
BNKK,2.6265,2.61,10,-0.17,-0.63,STOCHK_TIER1,08:58:59 AM ET,08:58:59 AM ET,0.13,1,,P4_BURST,NORMAL
BZFD,1.68,1.6547999999999998,10,-0.25,-1.5,HARD_STOP,08:58:59 AM ET,08:58:59 AM ET,1.19,2,,P4_BURST,NORMAL
BNKK,2.5403,2.515,10,-0.25,-1.0,STOCHK_TIER1,08:58:59 AM ET,08:58:59 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.7801,1.7533985,10,-0.27,-1.5,HARD_STOP,08:58:59 AM ET,08:58:59 AM ET,0.0,1,,P4_BURST,NORMAL
BNKK,2.57,2.53145,10,-0.39,-1.5,HARD_STOP,08:58:59 AM ET,08:58:59 AM ET,0.78,1,,P4_BURST,NORMAL
BZFD,1.7711,1.7445335,10,-0.27,-1.5,HARD_STOP,08:58:59 AM ET,08:58:59 AM ET,0.0,1,,P4_BURST,NORMAL
BNKK,2.565,2.56,10,-0.05,-0.19,STOCHK_TIER1,08:58:59 AM ET,08:58:59 AM ET,0.19,1,,P4_BURST,NORMAL
BZFD,1.585,1.5612249999999999,10,-0.24,-1.5,HARD_STOP,08:58:59 AM ET,08:58:59 AM ET,0.0,1,,P4_BURST,NORMAL
BNKK,2.5942,2.58,10,-0.14,-0.55,STOCHK_TIER1,08:58:59 AM ET,08:58:59 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.53,1.515,10,-0.15,-0.98,FLOOR_BREACH,08:58:59 AM ET,08:58:59 AM ET,1.81,2,,P4_BURST,NORMAL
BNKK,2.55,2.55,10,0.0,0.0,FLOOR_BREACH,08:58:59 AM ET,08:59:00 AM ET,1.18,2,,P4_BURST,NORMAL
BNKK,2.55,2.545,10,-0.05,-0.2,STOCHK_TIER1,08:59:00 AM ET,08:59:00 AM ET,0.78,1,,P4_BURST,NORMAL
BZFD,1.539,1.57,4,0.41,2.64,FLOOR_BREACH,08:59:00 AM ET,08:59:00 AM ET,4.62,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
BNKK,2.55,2.54,10,-0.1,-0.39,STOCHK_TIER1,08:59:00 AM ET,08:59:00 AM ET,0.0,1,,P4_BURST,NORMAL
BNKK,2.5499,2.54,10,-0.1,-0.39,STOCHK_TIER1,08:59:00 AM ET,08:59:00 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.4599,1.454,10,-0.06,-0.4,FLOOR_BREACH,08:59:00 AM ET,08:59:00 AM ET,1.38,2,,P4_BURST,NORMAL
BNKK,2.6101,2.61,10,-0.0,-0.0,STOCHK_TIER1,08:59:00 AM ET,08:59:00 AM ET,0.76,1,,P4_BURST,NORMAL
BZFD,1.465,1.4601,10,-0.05,-0.33,STOCHK_TIER1,08:59:00 AM ET,08:59:00 AM ET,0.32,1,,P4_BURST,NORMAL
BNKK,2.61,2.6,10,-0.1,-0.38,STOCHK_TIER1,08:59:00 AM ET,08:59:00 AM ET,0.0,1,,P4_BURST,NORMAL
BNKK,2.61,2.5708499999999996,10,-0.39,-1.5,HARD_STOP,08:59:00 AM ET,08:59:00 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.435,1.445,5,0.2,1.43,FLOOR_BREACH,08:59:00 AM ET,08:59:00 AM ET,3.13,3,PCT2,P4_BURST,NORMAL
BNKK,2.75,2.75,5,0.29,1.05,FLOOR_BREACH,08:59:00 AM ET,08:59:00 AM ET,4.0,3,PCT2,P4_BURST,NORMAL
BNKK,2.685,2.66,10,-0.25,-0.93,FLOOR_BREACH,08:59:00 AM ET,08:59:00 AM ET,1.3,2,,P4_BURST,NORMAL
BZFD,1.4951,1.51,10,0.15,1.0,STOCHK_TIER2,08:59:00 AM ET,08:59:00 AM ET,1.67,2,,P4_BURST,NORMAL
BNKK,2.36,2.3245999999999998,10,-0.35,-1.5,HARD_STOP,08:59:00 AM ET,08:59:00 AM ET,0.42,1,,P4_BURST,NORMAL
BZFD,1.5068,1.484198,10,-0.23,-1.5,HARD_STOP,08:59:00 AM ET,08:59:00 AM ET,0.0,1,,P4_BURST,NORMAL
BNKK,2.37,2.33445,10,-0.36,-1.5,HARD_STOP,08:59:00 AM ET,08:59:00 AM ET,0.42,1,,P4_BURST,NORMAL
BNKK,2.37,2.43,4,0.62,2.64,FLOOR_BREACH,08:59:01 AM ET,08:59:01 AM ET,4.64,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
BZFD,1.5072,1.5101,10,0.03,0.19,STOCHK_TIER1,08:59:01 AM ET,08:59:01 AM ET,0.85,1,,P4_BURST,NORMAL
BZFD,1.6,1.576,10,-0.24,-1.5,HARD_STOP,08:59:01 AM ET,08:59:01 AM ET,0.0,1,,P4_BURST,NORMAL
BNKK,2.44,2.4307,10,-0.09,-0.38,STOCHK_TIER1,08:59:01 AM ET,08:59:01 AM ET,0.61,1,,P4_BURST,NORMAL
BNKK,2.4799,2.455,10,-0.25,-1.0,STOCHK_TIER1,08:59:01 AM ET,08:59:01 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.5952,1.7,4,0.66,4.15,FLOOR_BREACH,08:59:01 AM ET,08:59:01 AM ET,9.39,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
BNKK,2.43,2.4058,10,-0.24,-1.0,STOCHK_TIER1,08:59:01 AM ET,08:59:01 AM ET,0.42,1,,P4_BURST,NORMAL
BNKK,2.42,2.39,10,-0.3,-1.24,STOCHK_TIER1,08:59:01 AM ET,08:59:01 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.6056,1.581516,10,-0.24,-1.5,HARD_STOP,08:59:01 AM ET,08:59:01 AM ET,1.52,2,,P4_BURST,NORMAL
BZFD,1.6198,1.595503,10,-0.24,-1.5,HARD_STOP,08:59:02 AM ET,08:59:02 AM ET,0.0,1,,P4_BURST,NORMAL
BNKK,2.33,2.34,10,0.1,0.43,STOCHK_TIER2,08:59:02 AM ET,08:59:02 AM ET,1.29,2,,P4_BURST,NORMAL
BZFD,1.596,1.6,10,0.04,0.25,STOCHK_TIER2,08:59:02 AM ET,08:59:02 AM ET,1.19,2,,P4_BURST,NORMAL
BZFD,1.59,1.59,10,0.0,0.0,FLOOR_BREACH,08:59:02 AM ET,08:59:02 AM ET,1.89,2,,P4_BURST,NORMAL
BZFD,1.6099,1.6001,10,-0.1,-0.61,STOCHK_TIER1,08:59:02 AM ET,08:59:03 AM ET,0.8,1,,P4_BURST,NORMAL
BZFD,1.5699,1.5463515,10,-0.24,-1.5,HARD_STOP,08:59:03 AM ET,08:59:03 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.59,1.62,5,0.35,2.2,MACD_BEAR_T3,08:59:03 AM ET,08:59:03 AM ET,3.46,3,PCT2,P4_BURST,NORMAL
BZFD,1.645,1.645,10,0.0,0.0,FLOOR_BREACH,08:59:03 AM ET,08:59:03 AM ET,1.46,2,,P4_BURST,NORMAL
BNRG,3.14,3.0929,10,-0.47,-1.5,HARD_STOP,08:59:03 AM ET,08:59:03 AM ET,0.0,1,,P4_BURST,NORMAL
BNRG,2.8334,2.88,5,0.57,2.0,STOCHK_TIER2,08:59:04 AM ET,08:59:04 AM ET,2.7,2,PCT2,P4_BURST,NORMAL
BNRG,2.7104,2.6814,10,-0.29,-1.07,STOCHK_TIER1,08:59:04 AM ET,08:59:04 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.6289,1.6044665,10,-0.24,-1.5,HARD_STOP,08:59:04 AM ET,08:59:04 AM ET,0.07,1,,P4_BURST,NORMAL
BNRG,2.73,2.73,10,0.0,0.0,STOCHK_TIER1,08:59:04 AM ET,08:59:04 AM ET,0.7,1,,P4_BURST,NORMAL
BZFD,1.5899,1.57,10,-0.2,-1.25,STOCHK_TIER1,08:59:04 AM ET,08:59:04 AM ET,0.0,1,,P4_BURST,NORMAL
BNRG,2.7068,2.6661979999999996,10,-0.41,-1.5,HARD_STOP,08:59:04 AM ET,08:59:04 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.515,1.5006,10,-0.14,-0.95,STOCHK_TIER1,08:59:04 AM ET,08:59:04 AM ET,0.33,1,,P4_BURST,NORMAL
BNRG,2.61,2.6,10,-0.1,-0.38,STOCHK_TIER1,08:59:04 AM ET,08:59:04 AM ET,0.3,1,,P4_BURST,NORMAL
BZFD,1.4973,1.4748405,10,-0.22,-1.5,HARD_STOP,08:59:04 AM ET,08:59:05 AM ET,0.18,1,,P4_BURST,NORMAL
BNRG,2.4958,2.46,5,0.24,0.97,FLOOR_BREACH,08:59:05 AM ET,08:59:05 AM ET,3.37,3,PCT2,P4_BURST,NORMAL
BNRG,2.3,2.2655,10,-0.34,-1.5,HARD_STOP,08:59:05 AM ET,08:59:05 AM ET,0.87,1,,P4_BURST,NORMAL
BNRG,2.33,2.2950500000000003,10,-0.35,-1.5,HARD_STOP,08:59:05 AM ET,08:59:05 AM ET,0.0,1,,P4_BURST,NORMAL
BNRG,2.28,2.2457999999999996,10,-0.34,-1.5,HARD_STOP,08:59:05 AM ET,08:59:05 AM ET,0.0,1,,P4_BURST,NORMAL
BNRG,2.0692,2.0448,10,-0.24,-1.18,STOCHK_TIER1,08:59:05 AM ET,08:59:05 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.5301,1.535,10,0.05,0.32,STOCHK_TIER2,08:59:05 AM ET,08:59:06 AM ET,1.88,2,,P4_BURST,NORMAL
BNRG,1.895,1.99,4,0.78,4.12,FLOOR_BREACH,08:59:06 AM ET,08:59:06 AM ET,6.6,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
BZFD,1.568,1.54448,10,-0.24,-1.5,HARD_STOP,08:59:06 AM ET,08:59:06 AM ET,0.0,1,,P4_BURST,NORMAL
BNRG,2.05,2.11,4,0.6,2.94,FLOOR_BREACH,08:59:06 AM ET,08:59:06 AM ET,6.83,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
BZFD,1.5373,1.5142405,10,-0.23,-1.5,HARD_STOP,08:59:06 AM ET,08:59:06 AM ET,0.0,1,,P4_BURST,NORMAL
BNRG,2.06,2.0291,10,-0.31,-1.5,HARD_STOP,08:59:06 AM ET,08:59:06 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.455,1.4436,10,-0.11,-0.78,STOCHK_TIER1,08:59:06 AM ET,08:59:06 AM ET,0.0,1,,P4_BURST,NORMAL
BNRG,2.0069,1.98,10,-0.27,-1.34,STOCHK_TIER1,08:59:06 AM ET,08:59:06 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.365,1.3701,10,0.05,0.37,STOCHK_TIER2,08:59:07 AM ET,08:59:07 AM ET,1.83,2,,P4_BURST,NORMAL
BNRG,1.75,1.74,10,-0.1,-0.57,STOCHK_TIER1,08:59:07 AM ET,08:59:07 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.35,1.33,10,-0.2,-1.48,STOCHK_TIER1,08:59:07 AM ET,08:59:07 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.39,1.38,5,0.15,1.08,FLOOR_BREACH,08:59:07 AM ET,08:59:07 AM ET,2.88,2,PCT2,P4_BURST,NORMAL
BZFD,1.27,1.27,10,0.0,0.0,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.19,1,,P4_BURST,NORMAL
BZFD,1.3,1.2805,10,-0.2,-1.5,HARD_STOP,08:59:08 AM ET,08:59:08 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.3106,1.31,10,-0.01,-0.05,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.72,1,,P4_BURST,NORMAL
BZFD,1.41,1.39,10,-0.2,-1.42,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.0,1,,P4_BURST,NORMAL
CCUP,7.3919,7.395,10,0.03,0.04,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.79,1,,P4_BURST,NORMAL
CCUP,7.5899,7.4760515,10,-1.14,-1.5,HARD_STOP,08:59:08 AM ET,08:59:08 AM ET,0.0,1,,P4_BURST,NORMAL
CCUP,7.11,7.00335,5,0.21,0.3,HARD_STOP,08:59:08 AM ET,08:59:08 AM ET,2.25,2,PCT2,P4_BURST,NORMAL
CRCD,2.41,2.4,10,-0.1,-0.41,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.0,1,,P4_BURST,NORMAL
CRCD,2.3999,2.3995,10,-0.0,-0.02,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.0,1,,P4_BURST,NORMAL
CRCD,2.45,2.4501,10,0.0,0.0,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.41,1,,P4_BURST,NORMAL
DXF,1.41,1.3897,10,-0.2,-1.44,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.0,1,,P4_BURST,NORMAL
DXF,1.38,1.3601,10,-0.2,-1.44,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.42,1.4002,10,-0.2,-1.39,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.7,1,,P4_BURST,NORMAL
DXF,1.3397,1.32,10,-0.2,-1.47,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.02,1,,P4_BURST,NORMAL
DXF,1.3397,1.42,4,0.55,4.12,EOD_CLOSE,08:59:08 AM ET,08:59:08 AM ET,5.99,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
ELAB,1.99,1.96015,10,-0.3,-1.5,HARD_STOP,08:59:08 AM ET,08:59:08 AM ET,0.0,1,,P4_BURST,NORMAL
ELAB,2.0,2.25,3,2.25,11.27,FLOOR_BREACH,08:59:08 AM ET,08:59:08 AM ET,14.17,3,FAST4,P4_BURST,NORMAL
ELAB,2.275,2.27,10,-0.05,-0.22,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.65,1,,P4_BURST,NORMAL
ELAB,2.2799,2.26,10,-0.2,-0.87,STOCHK_TIER1,08:59:08 AM ET,08:59:08 AM ET,0.0,1,,P4_BURST,NORMAL
ELAB,2.2,2.22,10,0.2,0.91,STOCHK_TIER2,08:59:08 AM ET,08:59:08 AM ET,1.36,2,,P4_BURST,NORMAL
ELAB,2.23,2.19655,10,-0.33,-1.5,HARD_STOP,08:59:09 AM ET,08:59:09 AM ET,0.0,1,,P4_BURST,NORMAL
BZFD,1.41,1.43,5,0.25,1.77,STOCHK_TIER2,08:59:09 AM ET,08:59:09 AM ET,2.13,2,PCT2,P4_BURST,NORMAL
FABC,4.91,4.9035,10,-0.06,-0.13,STOCHK_TIER1,08:59:09 AM ET,08:59:09 AM ET,0.0,1,,P4_BURST,NORMAL
FABC,4.9099,4.9,10,-0.1,-0.2,STOCHK_TIER1,08:59:09 AM ET,08:59:09 AM ET,0.0,1,,P4_BURST,NORMAL
FABC,4.8587,4.7858195,10,-0.73,-1.5,HARD_STOP,08:59:09 AM ET,08:59:09 AM ET,0.0,1,,P4_BURST,NORMAL
FCHL,1.9584,1.9290239999999998,10,-0.29,-1.5,HARD_STOP,08:59:09 AM ET,08:59:09 AM ET,0.0,1,,P4_BURST,NORMAL
FCUV,1.15,1.15,5,0.18,1.55,FLOOR_BREACH,08:59:09 AM ET,08:59:09 AM ET,3.1,3,PCT2,P4_BURST,NORMAL
FCUV,1.17,1.15245,10,-0.18,-1.5,HARD_STOP,08:59:09 AM ET,08:59:09 AM ET,0.0,1,,P4_BURST,NORMAL
FCUV,1.15,1.18,4,0.32,2.78,FLOOR_BREACH,08:59:09 AM ET,08:59:10 AM ET,4.35,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
FCUV,1.175,1.2001,4,0.38,3.24,FLOOR_BREACH,08:59:10 AM ET,08:59:10 AM ET,8.09,3,"PCT2,PCT4_AFTER2",P4_BURST,NORMAL
BZFD,1.44,1.42,10,-0.2,-1.39,STOCHK_TIER1,08:59:10 AM ET,08:59:10 AM ET,0.0,1,,P4_BURST,NORMAL
HCTI,2.305,2.270425,10,-0.35,-1.5,HARD_STOP,08:59:10 AM ET,08:59:10 AM ET,0.0,1,,P4_BURST,NORMAL
HCTI,2.27,2.26,10,-0.1,-0.44,STOCHK_TIER1,08:59:10 AM ET,08:59:10 AM ET,0.88,1,,P4_BURST,NORMAL
HCTI,2.31,2.2905,10,-0.19,-0.84,STOCHK_TIER1,08:59:10 AM ET,08:59:10 AM ET,0.87,1,,P4_BURST,NORMAL
HCTI,2.25,2.26,5,0.35,1.56,FLOOR_BREACH,08:59:10 AM ET,08:59:10 AM ET,2.67,2,PCT2,P4_BURST,NORMAL
HCTI,2.28,2.2457999999999996,5,0.18,0.79,HARD_STOP,08:59:10 AM ET,08:59:10 AM ET,3.07,3,PCT2,P4_BURST,NORMAL
HCTI,2.31,2.28,10,-0.3,-1.3,STOCHK_TIER1,08:59:10 AM ET,08:59:10 AM ET,0.75,1,,P4_BURST,NORMAL
BZFD,1.43,1.42,10,-0.1,-0.7,STOCHK_TIER1,08:59:10 AM ET,08:59:10 AM ET,0.0,1,,P4_BURST,NORMAL
HCTI,2.29,2.26,10,-0.3,-1.31,FLOOR_BREACH,08:59:10 AM ET,08:59:10 AM ET,1.75,2,,P4_BURST,NORMAL
HCTI,2.2999,2.2654015,10,-0.34,-1.5,HARD_STOP,08:59:10 AM ET,08:59:10 AM ET,0.0,1,,P4_BURST,NORMAL
HCTI,2.2399,2.23,10,-0.1,-0.44,FLOOR_BREACH,08:59:10 AM ET,08:59:10 AM ET,1.34,2,,P4_BURST,NORMAL
HCTI,2.2,2.2,10,0.0,0.0,FLOOR_BREACH,08:59:10 AM ET,08:59:10 AM ET,1.82,2,,P4_BURST,NORMAL
HCTI,2.19,2.16,10,-0.3,-1.37,STOCHK_TIER1,08:59:10 AM ET,08:59:10 AM ET,0.0,1,,P4_BURST,NORMAL
HCTI,2.34,2.3049,10,-0.35,-1.5,HARD_STOP,08:59:10 AM ET,08:59:10 AM ET,0.0,1,,P4_BURST,NORMAL
HCTI,2.29,2.25565,10,-0.34,-1.5,HARD_STOP,08:59:10 AM ET,08:59:10 AM ET,0.44,1,,P4_BURST,NORMAL
HCTI,2.2988,2.28,10,-0.19,-0.82,STOCHK_TIER1,08:59:10 AM ET,08:59:11 AM ET,0.92,1,,P4_BURST,NORMAL
