day,symbol,opening_high,break_time_et,atr_state,atr_trail,atr_source,minute_et,price,pct_from_level,bid,ask,spread_pct,halted,qualification
2026-08-26,MSS,2.070000,09:30:15,LONG,1.7100000000000002,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live+rest) through last completed bar 09:29 ET,09:59,,,,,,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,MSS,2.070000,09:30:15,LONG,1.7100000000000002,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live+rest) through last completed bar 09:29 ET,10:00,,,,,,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:30,6.650100,4.397174254317111459968602800,6.650000,6.680000,0.4501125281320330082520630158,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:31,6.950000,9.105180533751962323390894800,6.910000,6.950000,0.5772005772005772005772005772,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:32,6.969900,9.417582417582417582417582400,6.940000,7.000000,0.8608321377331420373027259684,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:33,6.961800,9.290423861852433281004709600,6.950000,7.000000,0.7168458781362007168458781362,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:34,6.910000,8.477237048665620094191522800,6.880000,6.950000,1.012292118582791033984092552,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:35,6.906500,8.422291993720565149136577700,6.860000,6.950000,1.303403330919623461259956553,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:36,7.270000,14.12872841444270015698587130,7.360000,7.390000,0.4067796610169491525423728814,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:37,6.899900,8.318681318681318681318681300,6.870000,6.900000,0.4357298474945533769063180828,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:38,6.715000,5.416012558869701726844584000,6.680000,6.750000,1.042442293373045420699925540,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:39,6.747600,5.927786499215070643642072200,6.720000,6.750000,0.4454342984409799554565701559,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:40,7.050000,10.67503924646781789638932500,7.030000,7.110000,1.131541725601131541725601132,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:41,6.320000,-0.7849293563579277864992150700,6.310000,6.390000,1.259842519685039370078740157,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:42,6.200000,-2.668759811616954474097331240,6.190000,6.220000,0.4834810636583400483481063658,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:43,6.280000,-1.412872841444270015698587130,6.260000,6.280000,0.3189792663476874003189792663,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:44,6.120100,-3.923076923076923076923076920,6.120000,6.160000,0.6514657980456026058631921824,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:45,6.280100,-1.411302982731554160125588700,6.280000,6.300000,0.3179650238473767885532591415,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:46,6.223800,-2.295133437990580847723704870,6.220000,6.240000,0.3210272873194221508828250401,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:47,6.220000,-2.354788069073783359497645210,6.220000,6.250000,0.4811547714514835605453087410,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:48,6.140000,-3.610675039246467817896389320,6.120000,6.150000,0.4889975550122249388753056235,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:49,5.899900,-7.379905808477237048665620090,5.850000,5.900000,0.8510638297872340425531914894,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:50,6.029900,-5.339089481946624803767660910,6.020000,6.030000,0.1659751037344398340248962656,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:51,6.100000,-4.238618524332810047095761380,6.110000,6.120000,0.1635322976287816843826655765,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:52,6.159400,-3.306122448979591836734693880,6.120000,6.160000,0.6514657980456026058631921824,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:53,6.140100,-3.609105180533751962323390890,6.140000,6.160000,0.3252032520325203252032520325,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:54,6.239900,-2.042386185243328100470957610,6.210000,6.240000,0.4819277108433734939759036145,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:55,6.279100,-1.427001569858712715855573000,6.270000,6.300000,0.4773269689737470167064439141,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:56,6.030600,-5.328100470957613814756671900,6.040000,6.050000,0.1654259718775847808105872622,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:57,6.155000,-3.375196232339089481946624800,6.130000,6.180000,0.8123476848090982940698619009,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:58,6.280000,-1.412872841444270015698587130,6.270000,6.310000,0.6359300476947535771065182830,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,09:59,6.140000,-3.610675039246467817896389320,6.130000,6.160000,0.4882017900732302685109845403,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,CRE,6.370000,09:30:42,SHORT,6.564380492518946,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:29 ET,10:00,6.290000,-1.255886970172684458398744110,6.280000,6.300000,0.3179650238473767885532591415,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:31,1.940000,-1.522842639593908629441624370,1.940000,1.950000,0.5141388174807197943444730077,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:32,1.868900,-5.131979695431472081218274110,1.850000,1.860000,0.5390835579514824797843665768,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:33,1.891100,-4.005076142131979695431472080,1.890000,1.900000,0.5277044854881266490765171504,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:34,1.908900,-3.101522842639593908629441620,1.900000,1.910000,0.5249343832020997375328083990,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:35,1.920000,-2.538071065989847715736040610,1.910000,1.920000,0.5221932114882506527415143603,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:36,1.888900,-4.116751269035532994923857870,1.880000,1.890000,0.5305039787798408488063660477,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:37,1.912400,-2.923857868020304568527918780,1.910000,1.920000,0.5221932114882506527415143603,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:38,1.909900,-3.050761421319796954314720810,1.900000,1.910000,0.5249343832020997375328083990,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:39,1.989700,1.00,1.980000,1.990000,0.5037783375314861460957178841,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:40,1.947600,-1.137055837563451776649746190,1.940000,1.950000,0.5141388174807197943444730077,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:41,1.950100,-1.010152284263959390862944160,1.950000,1.960000,0.5115089514066496163682864450,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:42,1.989300,0.979695431472081218274111700,1.980000,1.990000,0.5037783375314861460957178841,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:43,2.048800,4.00,2.040000,2.050000,0.4889975550122249388753056235,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:44,2.008800,1.969543147208121827411167500,2.000000,2.010000,0.4987531172069825436408977556,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:45,1.901100,-3.497461928934010152284263960,1.900000,1.910000,0.5249343832020997375328083990,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:46,1.915000,-2.791878172588832487309644670,1.910000,1.920000,0.5221932114882506527415143603,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:47,1.888900,-4.116751269035532994923857870,1.880000,1.890000,0.5305039787798408488063660477,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:48,1.870000,-5.076142131979695431472081220,1.870000,1.880000,0.5333333333333333333333333333,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:49,1.890000,-4.060913705583756345177664970,1.890000,1.900000,0.5277044854881266490765171504,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:50,1.870100,-5.071065989847715736040609140,1.870000,1.880000,0.5333333333333333333333333333,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:51,1.865000,-5.329949238578680203045685280,1.860000,1.870000,0.5361930294906166219839142091,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:52,1.861100,-5.527918781725888324873096450,1.860000,1.870000,0.5361930294906166219839142091,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:53,1.860000,-5.583756345177664974619289340,1.860000,1.870000,0.5361930294906166219839142091,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:54,1.874300,-4.857868020304568527918781730,1.870000,1.880000,0.5333333333333333333333333333,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:55,1.859900,-5.588832487309644670050761420,1.850000,1.860000,0.5390835579514824797843665768,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:56,1.816700,-7.781725888324873096446700510,1.810000,1.820000,0.5509641873278236914600550964,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:57,1.800000,-8.629441624365482233502538070,1.800000,1.810000,0.5540166204986149584487534626,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:58,1.825000,-7.360406091370558375634517770,1.820000,1.830000,0.5479452054794520547945205479,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,09:59,1.791200,-9.076142131979695431472081220,1.790000,1.800000,0.5571030640668523676880222841,False,SIMULATED | NOT SIZE-QUALIFIED
2026-08-26,YYGH,1.970000,09:31:37,SHORT,1.9697955466852441,DERIVED: deployed v2 ATR replay on persisted Schwab 1m bars (sources=live) through last completed bar 09:30 ET,10:00,1.860000,-5.583756345177664974619289340,1.860000,1.870000,0.5361930294906166219839142091,False,SIMULATED | NOT SIZE-QUALIFIED
